USAGE_ID,ACCOUNT,DEPARTMENT,TS_SYNCHRONIZED,SERVICE,SKU,USAGE_SECONDS,COST_USD,REGION_CLEAN,SLA_STATUS,TICKET_ID
U8544,ACCT-012,Product,2026-03-16 08:00:00+00:00,Networking,VPN-GATEWAY,986700.0,1644.5,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8545,ACCT-013,UNASSIGNED,2026-03-16 14:00:00+00:00,Compute,COMPUTE-V2,113760.0,189.6,global,NORMAL_OPERATIONS,T-XXX
U8546,ACCT-010,Engineering,2026-03-27 09:00:00+00:00,Networking,DATATRANSFER,2652.0,265.2,us-east-1,NORMAL_OPERATIONS,T-XXX
U8547,ACCT-012,Product,2026-03-27 09:00:00+00:00,Compute,VM-STD-4,1066.0,106.6,global,NORMAL_OPERATIONS,T-XXX
U8548,ACCT-013,UNASSIGNED,2026-03-22 03:00:00+00:00,Storage,EBS-VOL,8046.0,804.6,global,NORMAL_OPERATIONS,INTERNAL
U8549,ACCT-011,Marketing,2026-03-22 03:00:00+00:00,Compute,VM-STD-4,14472.0,1447.2,us-east-1,NORMAL_OPERATIONS,T-XXX
U8550,ACCT-013,UNASSIGNED,2026-03-22 03:00:00+00:00,Compute,VM-STD-4,4554.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8551,ACCT-010,Engineering,2026-03-22 03:00:00+00:00,Networking,LOADBALANCER,5008.0,500.8,global,NORMAL_OPERATIONS,INTERNAL
U8552,ACCT-009,Data Science,2026-03-22 03:00:00+00:00,Compute,COMPUTE-V2,16293.0,1629.3,us-east-1,NORMAL_OPERATIONS,T-XXX
U8553,ACCT-011,Marketing,2026-03-29 03:00:00+00:00,Saas,MONITORING-APP,10762.0,1076.2,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8554,ACCT-010,Engineering,2026-03-28 20:00:00+00:00,Networking,LOADBALANCER,27525600.0,764.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8555,ACCT-009,Data Science,2026-03-28 20:00:00+00:00,Saas,MONITORING-APP,383160.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8556,ACCT-010,Engineering,2026-03-11 16:00:00+00:00,Database,RDS-MULTIAZ,1079.0,107.9,us-east-1,NORMAL_OPERATIONS,T-XXX
U8557,ACCT-009,Data Science,2026-03-16 02:00:00+00:00,Compute,VM-STD-4,17508.0,1750.8,us-east-1,NORMAL_OPERATIONS,T-XXX
U8558,ACCT-009,Data Science,2026-03-27 07:55:00+00:00,Saas,EMAIL-API,45928800.0,1275.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8559,ACCT-012,Product,2026-03-12 23:55:00+00:00,Saas,EMAIL-API,1102740.0,1837.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8561,ACCT-013,UNASSIGNED,2026-03-14 16:00:00+00:00,Networking,DATATRANSFER,8664.0,866.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8562,ACCT-010,Engineering,2026-03-14 16:00:00+00:00,Database,AURORA-DB,2160.0,216.0,us-east-1,NORMAL_OPERATIONS,T-XXX
U8564,ACCT-011,Marketing,2026-03-25 17:00:00+00:00,Database,AURORA-DB,870720.0,,global,NORMAL_OPERATIONS,INTERNAL
U8565,ACCT-010,Engineering,2026-03-23 11:00:00+00:00,Storage,S3-STANDARD,2011.0,201.1,global,NORMAL_OPERATIONS,T-XXX
U8567,ACCT-011,Marketing,2026-03-23 11:00:00+00:00,Saas,EMAIL-API,2507.0,250.7,us-east-1,NORMAL_OPERATIONS,T-XXX
U8568,ACCT-012,Product,2026-03-12 19:00:00+00:00,Compute,COMPUTE-V2,11432.0,1143.2,us-east-1,NORMAL_OPERATIONS,T-XXX
U8569,ACCT-013,UNASSIGNED,2026-03-20 06:00:00+00:00,Saas,AUTH-SERVICE,16996.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8570,ACCT-012,Product,2026-03-18 14:00:00+00:00,Saas,EMAIL-API,9815.0,,global,NORMAL_OPERATIONS,T-XXX
U8572,ACCT-013,UNASSIGNED,2026-03-22 12:00:00+00:00,Database,AURORA-DB,12534.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U8573,ACCT-013,UNASSIGNED,2026-03-22 12:00:00+00:00,Saas,AUTH-SERVICE,16131.0,1613.1,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8574,ACCT-013,UNASSIGNED,2026-03-16 13:00:00+00:00,Saas,MONITORING-APP,867660.0,1446.1,us-east-1,NORMAL_OPERATIONS,T-XXX
U8575,ACCT-013,UNASSIGNED,2026-03-28 04:00:00+00:00,Networking,DATATRANSFER,8718.0,871.8,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8576,ACCT-012,Product,2026-03-16 07:55:00+00:00,Networking,DATATRANSFER,10198.0,1019.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8577,ACCT-012,Product,2026-03-29 17:00:00+00:00,Database,RDS-MULTIAZ,307680.0,512.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8578,ACCT-011,Marketing,2026-03-29 17:00:00+00:00,Saas,EMAIL-API,1165620.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8579,ACCT-009,Data Science,2026-03-29 17:00:00+00:00,Compute,GPU-INST,10996.0,1099.6,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8580,ACCT-011,Marketing,2026-03-28 03:55:00+00:00,Saas,MONITORING-APP,15004800.0,416.8,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8581,ACCT-012,Product,2026-03-24 15:00:00+00:00,Saas,EMAIL-API,9405.0,,global,NORMAL_OPERATIONS,T-XXX
U8582,ACCT-012,Product,2026-03-23 08:55:00+00:00,Saas,AUTH-SERVICE,13838.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8583,ACCT-009,Data Science,2026-03-23 09:00:00+00:00,Saas,MONITORING-APP,17885.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8584,ACCT-012,Product,2026-03-20 07:00:00+00:00,Saas,MONITORING-APP,45025200.0,1250.7,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8585,ACCT-011,Marketing,2026-03-23 06:55:00+00:00,Storage,S3-STANDARD,58122000.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8586,ACCT-011,Marketing,2026-03-23 07:00:00+00:00,Networking,LOADBALANCER,2574.0,257.4,global,NORMAL_OPERATIONS,INTERNAL
U8587,ACCT-012,Product,2026-03-18 05:00:00+00:00,Database,RDS-MULTIAZ,47460.0,79.1,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8588,ACCT-013,UNASSIGNED,2026-03-20 02:00:00+00:00,Networking,VPN-GATEWAY,10410.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U8589,ACCT-013,UNASSIGNED,2026-03-11 16:00:00+00:00,Storage,S3-STANDARD,597840.0,996.4,us-east-1,NORMAL_OPERATIONS,T-XXX
U8590,ACCT-010,Engineering,2026-03-21 13:00:00+00:00,Database,AURORA-DB,13241.0,1324.1,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8591,ACCT-010,Engineering,2026-03-21 12:55:00+00:00,Saas,AUTH-SERVICE,6041.0,604.1,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8592,ACCT-009,Data Science,2026-03-21 13:00:00+00:00,Compute,GPU-INST,64569600.0,1793.6,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8593,ACCT-011,Marketing,2026-03-19 10:00:00+00:00,Compute,GPU-INST,49856400.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U8594,ACCT-010,Engineering,2026-03-19 09:55:00+00:00,Networking,VPN-GATEWAY,14139.0,1413.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8595,ACCT-012,Product,2026-03-19 09:55:00+00:00,Networking,DATATRANSFER,19902.0,1990.2,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8596,ACCT-013,UNASSIGNED,2026-03-30 17:00:00+00:00,Compute,COMPUTE-V2,7583.0,758.3,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8597,ACCT-012,Product,2026-03-30 17:00:00+00:00,Saas,MONITORING-APP,5918400.0,164.4,us-east-1,NORMAL_OPERATIONS,T-XXX
U8598,ACCT-009,Data Science,2026-03-21 00:00:00+00:00,Storage,S3-STANDARD,3756.0,375.6,us-east-1,NORMAL_OPERATIONS,T-XXX
U8599,ACCT-012,Product,2026-03-21 00:00:00+00:00,Compute,VM-STD-4,1520.0,152.0,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8600,ACCT-012,Product,2026-03-21 00:00:00+00:00,Compute,COMPUTE-V2,15539.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8601,ACCT-012,Product,2026-03-21 00:00:00+00:00,Database,AURORA-DB,1188780.0,1981.3,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8602,ACCT-012,Product,2026-03-12 14:55:00+00:00,Database,AURORA-DB,7383.0,738.3,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8603,ACCT-010,Engineering,2026-03-16 10:00:00+00:00,Networking,VPN-GATEWAY,12562.0,1256.2,eu-west-1,NORMAL_OPERATIONS,T-XXX
U8604,ACCT-010,Engineering,2026-03-25 23:00:00+00:00,Saas,AUTH-SERVICE,11532.0,1153.2,global,NORMAL_OPERATIONS,INTERNAL
U8605,ACCT-010,Engineering,2026-03-28 19:00:00+00:00,Saas,AUTH-SERVICE,15712.0,1571.2,global,NORMAL_OPERATIONS,T-XXX
U8606,ACCT-013,UNASSIGNED,2026-03-24 16:00:00+00:00,Database,AURORA-DB,50626800.0,1406.3,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8607,ACCT-013,UNASSIGNED,2026-03-28 05:00:00+00:00,Compute,VM-STD-4,2182.0,218.2,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8608,ACCT-013,UNASSIGNED,2026-03-25 00:00:00+00:00,Networking,DATATRANSFER,3337.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8609,ACCT-013,UNASSIGNED,2026-03-22 20:55:00+00:00,Networking,VPN-GATEWAY,2329.0,232.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8610,ACCT-013,UNASSIGNED,2026-03-22 21:00:00+00:00,Database,AURORA-DB,12558.0,1255.8,global,NORMAL_OPERATIONS,T-XXX
U8611,ACCT-012,Product,2026-03-13 07:00:00+00:00,Compute,GPU-INST,13603.0,1360.3,eu-west-1,NORMAL_OPERATIONS,T-XXX
U8612,ACCT-013,UNASSIGNED,2026-03-30 19:00:00+00:00,Database,NOSQL-TBL,2268000.0,63.0,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8613,ACCT-009,Data Science,2026-03-22 06:55:00+00:00,Database,NOSQL-TBL,8242.0,824.2,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8615,ACCT-009,Data Science,2026-03-17 23:55:00+00:00,Storage,S3-STANDARD,5912.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8616,ACCT-013,UNASSIGNED,2026-03-18 00:00:00+00:00,Storage,COLD-ARCHIVE,634260.0,1057.1,global,NORMAL_OPERATIONS,T-XXX
U8617,ACCT-011,Marketing,2026-03-15 01:00:00+00:00,Networking,DATATRANSFER,19192.0,1919.2,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8618,ACCT-012,Product,2026-03-15 00:55:00+00:00,Storage,COLD-ARCHIVE,17794800.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8619,ACCT-013,UNASSIGNED,2026-03-10 15:55:00+00:00,Storage,COLD-ARCHIVE,19437.0,1943.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8620,ACCT-011,Marketing,2026-03-10 16:00:00+00:00,Storage,S3-STANDARD,1589.0,158.9,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8621,ACCT-009,Data Science,2026-03-23 19:00:00+00:00,Saas,MONITORING-APP,887760.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8622,ACCT-010,Engineering,2026-03-26 18:00:00+00:00,Storage,S3-STANDARD,43999200.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U8623,ACCT-012,Product,2026-03-24 13:55:00+00:00,Saas,MONITORING-APP,4728.0,472.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8624,ACCT-013,UNASSIGNED,2026-03-15 16:00:00+00:00,Networking,VPN-GATEWAY,126840.0,211.4,eu-west-1,NORMAL_OPERATIONS,T-XXX
U8625,ACCT-011,Marketing,2026-03-15 16:00:00+00:00,Database,RDS-MULTIAZ,4357.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8626,ACCT-012,Product,2026-03-15 16:00:00+00:00,Saas,EMAIL-API,43657200.0,1212.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8628,ACCT-012,Product,2026-03-16 14:00:00+00:00,Database,AURORA-DB,604500.0,1007.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8629,ACCT-012,Product,2026-03-10 20:00:00+00:00,Networking,VPN-GATEWAY,31798800.0,883.3,eu-west-1,NORMAL_OPERATIONS,T-XXX
U8630,ACCT-012,Product,2026-03-30 13:00:00+00:00,Storage,S3-STANDARD,880260.0,1467.1,us-east-1,NORMAL_OPERATIONS,T-XXX
U8631,ACCT-012,Product,2026-03-30 12:55:00+00:00,Compute,COMPUTE-V2,1085220.0,1808.7,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8633,ACCT-013,UNASSIGNED,2026-03-30 12:55:00+00:00,Database,RDS-MULTIAZ,1494.0,149.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8634,ACCT-012,Product,2026-03-20 03:00:00+00:00,Saas,EMAIL-API,4596.0,459.6,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8635,ACCT-012,Product,2026-03-28 17:55:00+00:00,Saas,EMAIL-API,8451.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8636,ACCT-012,Product,2026-03-28 18:00:00+00:00,Networking,LOADBALANCER,45885600.0,1274.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8638,ACCT-009,Data Science,2026-03-12 05:55:00+00:00,Compute,VM-STD-4,53906400.0,1497.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8639,ACCT-011,Marketing,2026-03-28 09:00:00+00:00,Saas,EMAIL-API,2250.0,225.0,us-east-1,NORMAL_OPERATIONS,T-XXX
U8640,ACCT-011,Marketing,2026-03-26 23:55:00+00:00,Database,NOSQL-TBL,2323.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8641,ACCT-011,Marketing,2026-03-15 19:55:00+00:00,Networking,VPN-GATEWAY,791160.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8642,ACCT-009,Data Science,2026-03-19 16:00:00+00:00,Saas,MONITORING-APP,5165.0,516.5,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8643,ACCT-013,UNASSIGNED,2026-03-29 08:00:00+00:00,Networking,VPN-GATEWAY,15242.0,1524.2,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8644,ACCT-009,Data Science,2026-03-29 08:00:00+00:00,Networking,VPN-GATEWAY,7713.0,771.3,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8645,ACCT-012,Product,2026-03-29 08:00:00+00:00,Saas,MONITORING-APP,10951.0,1095.1,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8646,ACCT-009,Data Science,2026-03-29 08:00:00+00:00,Storage,COLD-ARCHIVE,643.0,64.3,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8647,ACCT-013,UNASSIGNED,2026-03-26 19:00:00+00:00,Compute,COMPUTE-V2,18957600.0,,global,NORMAL_OPERATIONS,INTERNAL
U8648,ACCT-010,Engineering,2026-03-16 20:55:00+00:00,Database,RDS-MULTIAZ,15457.0,1545.7,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8650,ACCT-009,Data Science,2026-03-16 15:55:00+00:00,Compute,VM-STD-4,275820.0,459.7,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8651,ACCT-009,Data Science,2026-03-14 08:00:00+00:00,Storage,EBS-VOL,18555.0,1855.5,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8652,ACCT-010,Engineering,2026-03-11 19:00:00+00:00,Networking,VPN-GATEWAY,19623.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8653,ACCT-009,Data Science,2026-03-14 20:00:00+00:00,Database,AURORA-DB,6761.0,676.1,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8654,ACCT-013,UNASSIGNED,2026-03-17 02:00:00+00:00,Saas,AUTH-SERVICE,1870.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8655,ACCT-009,Data Science,2026-03-17 02:00:00+00:00,Storage,S3-STANDARD,2502.0,250.2,eu-west-1,NORMAL_OPERATIONS,T-XXX
U8656,ACCT-011,Marketing,2026-03-17 02:00:00+00:00,Compute,COMPUTE-V2,7056.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8657,ACCT-009,Data Science,2026-03-28 05:55:00+00:00,Database,AURORA-DB,16239.0,1623.9,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8658,ACCT-010,Engineering,2026-03-20 23:00:00+00:00,Networking,DATATRANSFER,53377200.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8659,ACCT-009,Data Science,2026-03-21 01:00:00+00:00,Compute,VM-STD-4,10813.0,1081.3,global,NORMAL_OPERATIONS,T-XXX
U8660,ACCT-009,Data Science,2026-03-21 01:00:00+00:00,Compute,GPU-INST,1190460.0,,eu-west-1,NORMAL_OPERATIONS,T-XXX
U8661,ACCT-013,UNASSIGNED,2026-03-11 21:55:00+00:00,Compute,VM-STD-4,5718.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8662,ACCT-009,Data Science,2026-03-11 11:00:00+00:00,Storage,S3-STANDARD,8754.0,875.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8663,ACCT-013,UNASSIGNED,2026-03-22 22:00:00+00:00,Compute,GPU-INST,12511.0,,global,NORMAL_OPERATIONS,INTERNAL
U8664,ACCT-011,Marketing,2026-03-22 22:00:00+00:00,Storage,COLD-ARCHIVE,4386.0,438.6,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8665,ACCT-012,Product,2026-03-22 22:00:00+00:00,Database,RDS-MULTIAZ,17984.0,1798.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8666,ACCT-011,Marketing,2026-03-22 22:00:00+00:00,Compute,GPU-INST,18709.0,1870.9,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8667,ACCT-012,Product,2026-03-23 14:00:00+00:00,Database,AURORA-DB,578460.0,964.1,global,NORMAL_OPERATIONS,T-XXX
U8668,ACCT-012,Product,2026-03-12 20:00:00+00:00,Networking,LOADBALANCER,2302.0,230.2,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8669,ACCT-011,Marketing,2026-03-26 11:00:00+00:00,Networking,VPN-GATEWAY,35056800.0,973.8,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8670,ACCT-009,Data Science,2026-03-16 16:00:00+00:00,Compute,COMPUTE-V2,1058820.0,1764.7,us-east-1,NORMAL_OPERATIONS,T-XXX
U8671,ACCT-012,Product,2026-03-29 13:00:00+00:00,Database,RDS-MULTIAZ,18510.0,1851.0,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8672,ACCT-012,Product,2026-03-24 05:00:00+00:00,Networking,VPN-GATEWAY,54774000.0,1521.5,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8673,ACCT-010,Engineering,2026-03-24 05:00:00+00:00,Database,NOSQL-TBL,1188720.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8674,ACCT-011,Marketing,2026-03-24 05:00:00+00:00,Compute,COMPUTE-V2,9462.0,946.2,us-east-1,NORMAL_OPERATIONS,T-XXX
U8675,ACCT-010,Engineering,2026-03-22 10:00:00+00:00,Storage,S3-STANDARD,68979600.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8676,ACCT-013,UNASSIGNED,2026-03-29 06:00:00+00:00,Saas,EMAIL-API,2633.0,263.3,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8677,ACCT-009,Data Science,2026-03-13 03:00:00+00:00,Database,NOSQL-TBL,34491600.0,958.1,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8678,ACCT-012,Product,2026-03-13 02:55:00+00:00,Storage,COLD-ARCHIVE,59277600.0,1646.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8679,ACCT-010,Engineering,2026-03-16 01:00:00+00:00,Database,AURORA-DB,5824.0,582.4,us-east-1,NORMAL_OPERATIONS,T-XXX
U8680,ACCT-009,Data Science,2026-03-16 01:00:00+00:00,Compute,VM-STD-4,310680.0,517.8,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8681,ACCT-013,UNASSIGNED,2026-03-11 23:00:00+00:00,Database,RDS-MULTIAZ,2384.0,,global,NORMAL_OPERATIONS,T-XXX
U8682,ACCT-009,Data Science,2026-03-21 02:00:00+00:00,Networking,VPN-GATEWAY,8674.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8683,ACCT-010,Engineering,2026-03-21 02:00:00+00:00,Compute,GPU-INST,1139040.0,1898.4,global,NORMAL_OPERATIONS,INTERNAL
U8685,ACCT-012,Product,2026-03-28 20:00:00+00:00,Compute,VM-STD-4,1163040.0,,us-east-1,NORMAL_OPERATIONS,T-XXX
U8686,ACCT-013,UNASSIGNED,2026-03-17 19:00:00+00:00,Saas,EMAIL-API,175800.0,293.0,eu-west-1,NORMAL_OPERATIONS,T-XXX
U8687,ACCT-013,UNASSIGNED,2026-03-29 22:00:00+00:00,Saas,AUTH-SERVICE,18656.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8688,ACCT-011,Marketing,2026-03-29 22:00:00+00:00,Saas,AUTH-SERVICE,18300.0,,global,NORMAL_OPERATIONS,T-XXX
U8689,ACCT-011,Marketing,2026-03-29 22:00:00+00:00,Saas,MONITORING-APP,387780.0,646.3,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8690,ACCT-011,Marketing,2026-03-29 22:00:00+00:00,Compute,VM-STD-4,15099.0,1509.9,global,NORMAL_OPERATIONS,INTERNAL
U8692,ACCT-012,Product,2026-03-27 20:00:00+00:00,Saas,AUTH-SERVICE,5477.0,547.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8693,ACCT-011,Marketing,2026-03-27 20:00:00+00:00,Networking,LOADBALANCER,10276.0,1027.6,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8694,ACCT-010,Engineering,2026-03-20 12:00:00+00:00,Compute,VM-STD-4,911820.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8695,ACCT-010,Engineering,2026-03-19 02:00:00+00:00,Compute,GPU-INST,5132.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8697,ACCT-013,UNASSIGNED,2026-03-21 00:55:00+00:00,Saas,EMAIL-API,1086240.0,1810.4,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8698,ACCT-012,Product,2026-03-19 02:55:00+00:00,Networking,LOADBALANCER,17806.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8699,ACCT-011,Marketing,2026-03-13 18:00:00+00:00,Database,RDS-MULTIAZ,1323.0,132.3,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8700,ACCT-013,UNASSIGNED,2026-03-28 01:55:00+00:00,Saas,MONITORING-APP,15740.0,1574.0,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8701,ACCT-010,Engineering,2026-03-27 13:55:00+00:00,Database,AURORA-DB,9785.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8702,ACCT-011,Marketing,2026-03-25 00:00:00+00:00,Networking,DATATRANSFER,18324.0,1832.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8703,ACCT-009,Data Science,2026-03-25 00:00:00+00:00,Saas,MONITORING-APP,5594.0,559.4,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8704,ACCT-009,Data Science,2026-03-24 21:00:00+00:00,Compute,VM-STD-4,13359600.0,,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8706,ACCT-010,Engineering,2026-03-24 21:00:00+00:00,Compute,GPU-INST,19086.0,1908.6,us-east-1,NORMAL_OPERATIONS,T-XXX
U8707,ACCT-012,Product,2026-03-27 19:00:00+00:00,Database,NOSQL-TBL,29088000.0,808.0,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8708,ACCT-010,Engineering,2026-03-16 06:00:00+00:00,Database,NOSQL-TBL,42775200.0,1188.2,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8709,ACCT-009,Data Science,2026-03-16 06:00:00+00:00,Networking,DATATRANSFER,1178160.0,1963.6,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8710,ACCT-010,Engineering,2026-03-20 20:00:00+00:00,Database,NOSQL-TBL,67212000.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8711,ACCT-012,Product,2026-03-23 06:00:00+00:00,Saas,MONITORING-APP,28555200.0,793.2,us-east-1,NORMAL_OPERATIONS,T-XXX
U8712,ACCT-012,Product,2026-03-15 08:00:00+00:00,Networking,LOADBALANCER,9826.0,982.6,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8713,ACCT-011,Marketing,2026-03-20 12:55:00+00:00,Database,NOSQL-TBL,8421.0,,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8714,ACCT-012,Product,2026-03-21 07:00:00+00:00,Saas,AUTH-SERVICE,6814.0,681.4,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8715,ACCT-011,Marketing,2026-03-21 07:00:00+00:00,Database,RDS-MULTIAZ,11995200.0,333.2,global,NORMAL_OPERATIONS,INTERNAL
U8716,ACCT-013,UNASSIGNED,2026-03-27 06:55:00+00:00,Storage,COLD-ARCHIVE,1738.0,173.8,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8717,ACCT-009,Data Science,2026-03-26 20:00:00+00:00,Compute,COMPUTE-V2,12329.0,1232.9,global,NORMAL_OPERATIONS,T-XXX
U8718,ACCT-011,Marketing,2026-03-26 20:00:00+00:00,Compute,COMPUTE-V2,829680.0,,ap-south-1,NORMAL_OPERATIONS,T-XXX
U8719,ACCT-011,Marketing,2026-03-26 20:00:00+00:00,Networking,VPN-GATEWAY,36136800.0,1003.8,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8720,ACCT-013,UNASSIGNED,2026-03-18 05:00:00+00:00,Database,RDS-MULTIAZ,62989200.0,1749.7,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8721,ACCT-012,Product,2026-03-30 02:00:00+00:00,Database,RDS-MULTIAZ,706620.0,1177.7,us-east-1,NORMAL_OPERATIONS,T-XXX
U8722,ACCT-010,Engineering,2026-03-30 02:00:00+00:00,Compute,COMPUTE-V2,2779.0,277.9,us-east-1,NORMAL_OPERATIONS,INTERNAL
U8723,ACCT-013,UNASSIGNED,2026-03-19 03:00:00+00:00,Networking,DATATRANSFER,8376.0,,eu-west-1,NORMAL_OPERATIONS,INTERNAL
U8724,ACCT-013,UNASSIGNED,2026-03-28 21:00:00+00:00,Networking,LOADBALANCER,210600.0,351.0,ap-south-1,NORMAL_OPERATIONS,INTERNAL
U8725,ACCT-013,UNASSIGNED,2026-03-28 21:00:00+00:00,Storage,COLD-ARCHIVE,6378.0,637.8,global,NORMAL_OPERATIONS,INTERNAL
